*Pliauchenia*,*vulcanorum*,*Miocene (Loup Fork); New Mexico*
*Plinthicus*,*stenodon*,*Miocene; New Jersey*
*Pliogonodon*,*priscus*,*Miocene?; North Carolina*
*Pliohippus*,*gracilis*,*Pliocene; Oregon*
*Pliohippus*,*pernix*,*Miocene (Loup Fork); Nebraska, Colorado*
*Pliohippus*,*robustus*,*Miocene (Loup Fork); Nebraska*
*Pliohippus*,*simplicidens*,*Pliocene (Palo Duro, Blanco); Texas*
*Pliolophus*,*cristonensis*,*Eocene (Wasatch); New Mexico, Wyoming*
*Pliolophus*,*montanus*,*Eocene (Wasatch); Wyoming*
*Plioplarchus*,*septemspinosus*,*Tertiary, below John Day beds; Oregon*
*Plioplarchus*,*sexspinosus*,*Upper Cretaceous or Lower Tertiary; South Dakota*
*Plioplarchus*,*whitei*,*Upper Cretaceous or Lower Tertiary; South Dakota*
*Pneumatoarthrus*,*peloreus*,*Cretaceous; New Jersey*
*Podilymbus*,*podiceps*,*Recent; North America: Pleistocene; Oregon*
*Poebrotherium*,*eximium*,*Oligocene (White River); South Dakota*
*Poebrotherium*,*labiatum*,*Oligocene (White River); Colorado, South Dakota*
*Poebrotherium*,*wilsoni*,*Oligocene (White River); South Dakota, Nebraska*
*Poecilodus*,*carbonarius*,*Upper Coal-measures; Illinois, Kansas*
*Poecilodus*,*cestriensis*,*Subcarboniferous (Chester); Illinois*
*Poecilodus*,*convolutus*,*Subcarboniferous (Keokuk); Illinois*
*Poecilodus*,*sancti-ludovici*,*Subcarboniferous (St. Louis); Illinois, Missouri, Iowa*
*Poecilodus*,*springeri*,*Subcarboniferous; New Mexico*
*Poecilodus*,*varsoviensis*,*Subcarboniferous (Warsaw); Illinois*
*Poecilodus*,*wortheni*,*Subcarboniferous (Chester); Illinois*
*Pogonias*,*cromis*,*Recent; Long Island Sound to N. Mexico Sands of Ashley River; South Carolina*
*Pogonias*,*multidentatus*,*Miocene; Virginia*
*Pogonias*,*sp. indet.*,*Eocene?;  South Carolina*
*Polemarchus*,*gigas*,*Triassic; Massachusetts, New Jersey, Pennsylvania*
*Polycotylus*,*latipinnis*,*Cretaceous (Niobrara); Kansas, Nebraska*
*Polygonodon*,*rectus*,*Miocene; North Carolina*
*Polygonodon*,*vetus*,*Cretaceous; New Jersey*
*Polymastodon*,*attenuatus*,*Eocene (Puerco); New Mexico*
*Polymastodon*,*latimolis*,*Eocene (Puerco); New Mexico*
*Polymastodon*,*selenodus*,*Eocene (Puerco); New Mexico*
*Polymastodon*,*tao%Fensis*,*Eocene (Puerco); New Mexico*
*Polyrhizodus*,*amplus*,*Subcarboniferous (St. Louis); Illinois, Missouri*
*Polyrhizodus*,*carbonarius*,*Coal-measures; Illinois*
*Polyrhizodus*,*concavus*,*Subcarboniferous (St. Louis); Illinois*
*Polyrhizodus*,*dentatus*,*Subcarboniferous (Chester); Illinois*
*Polyrhizodus*,*digitatus*,*Subcarboniferous (St. Louis); Illinois, Missouri*
*Polyrhizodus*,*excavatus*,*Subcarboniferous (Chester); Illinois*
*Polyrhizodus*,*inflexus*,*Subcarboniferous (Chester); Illinois*
*Polyrhizodus*,*latus*,*Subcarboniferous (St. Louis); Illinois*
*Polyrhizodus*,*littoni*,*Subcarboniferous (St. Louis); Missouri, Indiana*
*Polyrhizodus*,*minimus*,*Subcarboniferous (St. Louis); Illinois*
*Polyrhizodus*,*modestus*,*Subcarboniferous; Ohio*
*Polyrhizodus*,*nanus*,*Subcarboniferous (Keokuk); Iowa*
*Polyrhizodus*,*piasae%Fnsis*,*Subcarboniferous (Warsaw); Illinois*
*Polyrhizodus*,*ponticulus*,*Subcarboniferous (Chester); Illinois*
*Polyrhizodus*,*porosus*,*Subcarboniferous(Burlington); Illinois, Iowa*
*Polyrhizodus*,*princeps*,*Subcarboniferous (St. Louis); Illinois, Missouri*
*Polyrhizodus*,*rectus*,*Subcarboniferous (St. Louis); Illinois*
*Polyrhizodus*,*truncatus*,*Subcarboniferous (Burlington); Illinois*
*Polyrhizodus*,*williamsi*,*Subcarboniferous (Keokuk); Missouri, Io*
*Polythorax*,*missuriensis*,*Cretaceous (Laramie); Montana*
*Pomatotherium*,*pachycephalum*,*Miocene (Loup Fork); Nebraska*
*Pontobasileus*,*tuberculatus*,*Tertiary; Alabama*
*Portheus*,*audax*,*Cretaceous (Niobrara); Kansas*
*Portheus*,*brachygnathus*,*Cretaceous (Niobrara); Kansas*
*Portheus*,*lestrio*,*Cretaceous (Niobrara); Kansas*
*Portheus*,*lowii*,*Cretaceous (Benton); Kansas*
*Portheus*,*molossus*,*Cretaceous (Niobrara); Kansas*
*Portheus*,*mudgei*,*Cretaceous (Niobrara); Kansas*
*Portheus*,*thaumas*,*Cretaceous (Niobrara); Kansas, Colorado?*
*Priacodon*,*ferox*,*Jurassic; Wyoming*
*Priscacara*,*clivosa*,*Eocene (Green River); Wyoming*
*Priscacara*,*cypha*,*Eocene (Green River); Wyoming*
*Priscacara*,*hypsacantha*,*Eocene (Green River); Wyoming*
*Priscacara*,*liops*,*Eocene (Green River); Wyoming*
*Priscacara*,*oxyprion*,*Eocene (Green River); Wyoming*
*Priscacara*,*pealei*,*Eocene (Green River); Wyoming*
*Priscacara*,*serrata*,*Eocene (Green River); Wyoming*
*Priscacara*,*testudinaria*,*Eocene (Manti); Utah*
*Priscodelphinus*,*gabbii*,*Miocene; Maryland*
*Priscodelphinus*,*grandaevus*,*Miocene; New Jersey*
*Priscodelphinus*,*harlani*,*Miocene; New Jersey*
*Priscodelphinus*,*lacertosus*,*Miocene; Maryland*
*Priscodelphinus*,*ruschenbergeri*,*Miocene; Maryland*
*Priscodelphinus*,*uraeus*,*Miocene; New Jersey, Maryland*
*Pristis*,*agassizi*,*Eocene; South Carolina*
*Pristis*,*amblodon*,*Eocene; New Jersey*
*Pristis*,*attenuatus*,*Tertiary; North Carolina*
*Pristis*,*brachyodon*,*Cretaceous (Greensand); Virginia: Miocene; North Carolina*
*Pristis*,*curvidens*,*Cretaceous (Greensand); New Jersey*
*Pristis*,*ensidens*,*Phosphate beds; South Carolina*
*Proballostomus*,*longulus*,*Oligocene?; S. Dakota*
*Procamelus*,*altus*,*Miocene; Oregon, Colorado*
*Procamelus*,*angustidens*,*Miocene (Loup Fork); Colorado, Kansas*
*Procamelus*,*fissidens*,*Miocene (Loup Fork); Colorado*
*Procamelus*,*gracilis*,*Miocene (Loup Fork); Nebraska, New Mexico, Texas*
*Procamelus*,*heterodontus*,*Miocene (Loup. Fork); Colorado*
*Procamelus*,*lacustris*,*Miocene; Montana*
*Procamelus*,*leptognathus*,*Miocene (Loup Fork); Texas*
*Procamelus*,*madisonius*,*Miocene; Montana*
*Procamelus*,*major*,*Pliocene; Florida*
*Procamelus*,*minimus*,*Pliocene; Florida*
*Procamelus*,*minor*,*Pliocene; Florida*
*Procamelus*,*montanus*,*Miocene; Montana*
*Procamelus*,*occidentalis*,*Miocene (Loup Fork); South Dakota, Nebraska, New Mexico, Texas*
*Procamelus*,*robustus*,*Miocene (Loup Fork); Nebraska, Kansas, Texas, New Mexico*
*Procamelus*,*virginiensis*,*Miocene; Virginia*
*Procynodictis*,*vulpiceps*,*Eocene (Uinta); Utah*
*Procyon*,*lotor*,*Recent; Central and North America.  Pleistocene; South Carolina, Virginia, Pennsylvania, New Jersey*
*Procyon*,*priscus*,*Pleistocene; Galena, Illinois*
*Prodaphaenus*,*scotti*,*Eocene (Uinta); Wyoming*
*Prodaphaenus*,*uintensis*,*Eocene (Uinta); Utah*
*Proroziphius*,*chonops*,*Tertiary (Phosphate beds); South Carolina*
*Proroziphius*,*macrops*,*Tertiary (Phosphate beds); South Carolina*
*Prosinopa*,*eximia*,*Eocene (Bridger); Wyoming*
*Prospiraxis*,*major*,*Devonian (Chemung); Ohio, New York*
*Prospiraxis*,*randallii*,*Devonian (Chemung); Pennsylvania New York*
*Protagras*,*lacustris*,*Eocene (Bridger); Wyoming*
*Protagriochoerus*,*annectens*,*Eocene (Uinta); Utah*
*Protapirus*,*obliquidens*,*Oligocene (White River); South Dakota*
*Protapirus*,*simplex*,*Oligocene (White River); South Dakota*
*Protapirus*,*validus*,*Oligocene (White River); South Dakota*
*Protautoga*,*conidens*,*Miocene; Virginia*
*Protelotherium*,*unitense*,*Eocene (Uinta); Utah*
*Proteosaurus*,*sp. indet.*,*Jurassic; Exmouth Island (lat. 77[deg] 16' N., long. 96[deg] W.)*
*Protocatostomus*,*constablei*,*Eocene; Wyoming*
*Protoceras*,*celer*,*Oligocene (White River); South Dakota*
*Protoceras*,*comptus*,*Oligocene (White River); South Dakota*
*Protoceras*,*nasutus*,*Oligocene (White River); South Dakota*
*Protodus*,*jexi*,*Lower Devonian; New Brunswick*
*Protogonodon*,*pentacus*,*Eocene (Puerco); New Mexico*
*Protogonodon*,*stenognathus*,*Eocene (Puerco); New Mexico*
*Protolambda*,*hatcheri*,*Cretaceous (Laramie) Wyoming*
*Protomeryx*,*cameloides*,*Miocene (John Day); Oregon*
*Protomeryx*,*halli*,*Oligocene (White River); South Dakota, Colorado*
*Protomeryx*,*sternbergii*,*Miocene (John Day); Oregon*
*Protoptychus*,*hatcheri*,*Eocene (Uinta); Utah*
*Protoreodon*,*minor*,*Eocene (Uinta); Utah*
*Protoreodon*,*paradoxicus*,*Eocene (Uinta); Utah*
*Protoreodon*,*parvus*,*Eocene (Uinta); Utah*
*Protoreodon*,*sp. indet.*,*Eocene (Uinta); Utah*
*Protorohippus*,*venticolus*,*Eocene (Wind River); Wyoming, Colorado*
*Protoselene*,*opisthaca*,*Eocene (Torrejon); New Mexico*
*Protosorex*,*crassus*,*Oligocene (White River); South Dakota*
*Protosphyraena*,*angulata*,*Cretaceous; North Carolina*
*Protosphyraena*,*bentoniana*,*Cretaceous (Niobrara); Kansas*
*Protosphyraena*,*chirurgus*,*Cretaceous (Niobrara); Kansas*
*Protosphyraena*,*dimidiata*,*Cretaceous (Niobrara); Kansas*
*Protosphyraena*,*gigas*,*Cretaceous (Pierre); Kansas*
*Protosphyraena*,*gladius*,*Cretaceous (Niobrara); Kansas*
*Protosphyraena*,*nitida*,*Cretaceous (Niobrara); Kansas*
*Protosphyraena*,*obliquidens*,*Cretaceous (Niobrara); Kansas*
*Protosphyraena*,*penetrans*,*Cretaceous (Niobrara); Kansas*
*Protosphyraena*,*perniciosa*,*Cretaceous (Niobrara); Kansas*
*Protosphyraena*,*recurvirostris*,*Cretaceous (Niobrara); Kansas*
*Protosphyraena*,*tenuis*,*Cretaceous (Niobrara); Kansas*
*Protosphyraena*,*ziphioides*,*Cretaceous (Niobrara); Kansas*
*Protosphyraena*,*occidentalis*,*Cretaceous (Niobrara); Kansas*
*Protostega*,*gigas*,*Cretaceous (Niobrara); Kansas*
*Protylopus*,*petersoni*,*Eocene (Uinta); Utah*
*Proviverra*,*americana*,*Eocene (Bridger); Wyoming*
*Psammodus*,*angularis*,*Subcarboniferous (Chester); Illinois*
*Psammodus*,*antiquus*,*Devonian (Corniferous); Ohio*
*Psammodus*,*caelatus*,*Subcarboniferous (St. Louis); Iowa, Missouri (fide Hambach)*
*Psammodus*,*crassidens*,*Subcarbonferous (St. Louis); Illinois, Iowa*
*Psammodus*,*glyptus*,*Subcarboniferous (Burlington); Illinois*
*Psammodus*,*grandis*,*Subcarboniferous (Keokuk); Iowa*
*Psammodus*,*lovianus*,*Subcarboniferous (Burlington); Illinois, Iowa*
*Psammodus*,*plenus*,*Subcarboniferous (St. Louis); Missouri, Illinois, Michigan*
*Psammodus*,*reticulatus*,*Subcarboniferous (Chester); Illinois, Missouri (fide Hambach)*
*Psammodus*,*springeri*,*Subcarboniferous (Burlington); Iowa, Illinois*
*Psammodus*,*tumidus*,*Subcarboniferous (Burlington); Illinois, Iowa*
*Psammodus*,*turgidus*,*Subcarboniferous (division beds of Burlington and Keokuk); Iowa*
*Psammodus*,*sp*,*Coal-measures; Nova Scotia*
*Psephodus*,*crenulatus*,*Subcarboniferous (Chester); Illinois, Kentucky, Missouri, Indiana*
*Psephodus*,*latus*,*Subcarboniferous (St. Louis); Illinois, Missouri*
*Psephodus*,*lunulatus*,*Subcarboniferous (Chester); Illinois*
*Psephodus*,*obliquus*,*Subcarboniferous (Kinderhook); Iowa*
*Psephodus*,*placenta*,*Subcarboniferous (Kinderhook); Iowa*
*Psephodus*,*politus*,*Subcarboniferous (Burlington); Illinois*
*Psephodus*,*regularis*,*Subcarboniferous (Warsaw); Indiana*
*Psephodus*,*reticulatus*,*Subcarboniferous (Kinderhook); Iowa*
*Psephodus*,*symmetricus*,*Subcarboniferous (Kinderhook); Iowa*
*Pseudaelurus*,*intrepidus*,*Miocene (Loup Fork); Nebraska, Colorado*
*Psittacotherium*,*multifragum*,*Eocene (Puerco); New Mexico*
*Pteranodon*,*comptus*,*Cretaceous (Niobrara); Kansas*
*Pteranodon*,*ingens*,*Cretaceous (Niobrara); Kansas*
*Pteranodon*,*longiceps*,*Cretaceous; Kansas*
*Pteranodon*,*nanus*,*Cretaceous; Kansas*
*Pteranodon*,*occidentalis*,*Cretaceous (Niobrara); Kansas*
*Pteranodon*,*velox*,*Cretaceous (Niobrara); Kansas*
*Pteropelyx*,*grallipes*,*Cretaceous; (Laramie) Montana*
*Pterosphenus*,*schucherti*,*Eocene (Jackson); Alabama*
*Ptilodus*,*mediaevus*,*Eocene (Torrejon); New Mexico*
*Ptilodus*,*trouessartianus*,*Eocene (Torrejon); New Mexico*
*Ptychodus*,*decurrens*,*Cretaceous; England, France, Germany; also from Kearns Can%Eon, Arizona (specimen in U. S. National*
*Ptychodus*,*janevaii*,*Cretaceous (Niobrara); Kansas*
*Ptychodus*,*mammillaris*,*Cretaceous; Europe, Delaware*
*Ptychodus*,*martini*,*Cretaceous (Niobrara); Kansas*
*Ptychodus*,*occidentalis*,*Cretaceous (Niobrara); Kansas*
*Ptychodus*,*papillosus*,*Cretaceous; Colorado*
*Ptychodus*,*parvulus*,*Cretaceous (Niobrara); Manitoba*
*Ptychodus*,*polygyrus*,*Cretaceous; Alabama, Kansas*
*Ptychodus*,*whipplei*,*Cretaceous (Niobrara); Kansas, Colorado, New Mexico*
*Ptychodus*,*sp. indet.*,*Cretaceous (Benton); Kansas*
*Ptycholepis*,*marshii*,*Triassic; Connecticut*
*Ptyctodus*,*calceolus*,*Devonian (Hamilton); Illinois, Iowa, Missouri, Manitoba*
*Ptyctodus*,*compressus*,*Devonian (Hamilton); Wisconsin*
*Ptyctodus*,*ferox*,*Devonian (Hamilton); Wisconsin*
*Ptyonius*,*marshii*,*Coal-measures; Ohio*
*Ptyonius*,*nummifer*,*Coal-measures; Ohio*
*Ptyonius*,*pectinatus*,*Coal-measures; Ohio; Bohemia?*
*Ptyonius*,*serrula*,*Coal-measures; Ohio*
*Ptyonius*,*vinchellianus*,*Coal-measures; Ohio*
*Puffinus*,*conradi*,*Miocene; Maryland*
*Puppigerus*,*grandaevus*,*Miocene; New Jersey*
*Puppigerus*,*parvitectus*,*Miocene; New Jersey, Maryland*
*Putorius*,*nambianus*,*Miocene (Loup Fork); New Mexico*
*Putorius*,*vison*,*Recent; North America.  In caves of Pennsylvania, fide Allen*
*Pycnodus*,*carolinensis*,*Miocene; North Carolina*
*Pycnodus*,*phaseolus*,*Cretaceous; Mississippi, New Jersey*
*Pycnodus*,*robustus*,*Cretaceous; New Jersey*
*Pycnodus*,*sp. indet.*,*Triassic (Chatham); North Carolina*
*Pygopterus*,*humboldti*,*Permian; Europe: Triassic; Pennsylvania?*
*Rabdiolepis*,*speciosa*,*Triassic (Chatham); North Carolina, Pennsylvania*
*Raja*,*dux*,*Miocene; Maryland*
*Rana*,*sp. indet.*,*Pleistocene; Pennsylvania*
*Rangifer*,*caribou*,*Recent; Newfoundland to Alaska; not on Arctic coasts.  Pleistocene; New England, New York, New Jerse*
*Rangifer*,*tarandus*,*Recent in northern Europe and northern America.  Pleistocene in Alaska.  Has been reported from New-*
*Redfieldius*,*anguilliformis*,*Triassic; Connecticut, New Jersey*
*Redfieldius*,*gracilis*,*Triassic; Connecticut, Massachusetts, New Jersey*
*Redfieldius*,*minor*,*Triassic; Connecticut*
*Redfieldius*,*ornatus*,*Triassic; Connecticut*
*Redfieldius*,*parvulus*,*Triassic; Connecticut*
*Redfieldius*,*redfieldi*,*Triassic; Connecticut, New Jersey*
*Rhabdofario*,*lacustris*,*Pleistocene; Idaho*
*Rhabdopelix*,*longispinis*,*Triassic; Pennsylvania*
*Rhabdosteus*,*latiradix*,*Miocene; Maryland*
*Rhadinichthys*,*alberti*,*Subcarboniferous; New Brunswick*
*Rhadinichthys*,*cairnsii*,*Subcarboniferous; New Brunswick*
*Rhadinichthys*,*gracilis*,*Coal-measures; Illinois*
*Rhadinichthys*,*leidyianus*,*Coal-measures; Pennsylvania*
*Rhadinichthys*,*lineatus*,*Coal-measures; Ohio*
*Rhadinichthys*,*modulus*,*Subcarboniferous; New Brunswick*
*Rhegnopsis*,*palaeatlanticus*,*Miocene; Virginia*
*Rhineastes*,*arcuatus*,*Eocene (Bridger); Wyoming*
*Rhineastes*,*calvus*,*Eocene (Bridger); Wyoming*
*Rhineastes*,*pectinatus*,*Tertiary (Eocene?); Colorado*
*Rhineastes*,*peltatus*,*Eocene (Bridger); Wyoming*
*Rhineastes*,*radulus*,*Eocene (Bridger); Wyoming*
*Rhineastes*,*rhaeas*,*Oligocene or Lower Miocene; Northwest Territory, Canada*
*Rhineastes*,*smithii*,*Eocene (Bridger); Wyoming*
*Rhineura*,*hatcherii*,*Oligocene (White River); South Dakota*
*Rhinoptera*,*dubia*,*Phosphate beds; South Carolina*
*Rhinoptera*,*sp. indet.*,*Miocene; California*
*Rhizodopsis*,*mazonius*,*Coal-measures, Illinois*
*Rhynchodus*,*excavatus*,*Devonian (Hamilton); Wisconsin, Iowa*
*Rhynchodus*,*occidentalis*,*Devonian (Hamilton); Iowa*
*Rhynchodus*,*secans*,*Devonian (Corniferous); Ohio*
*Rhynchodus*,*sp. indet.*,*Devonian; Manitoba*
*Rutilus*,*altarcus*,*Pleistocene (Equus); Oregon*
*Rutilus*,*condonianus*,*Pleistocene (Equus); Oregon*
*Rutilus*,*gibbarcus*,*Pleistocene (Equus); Oregon*
*Rutilus*,*latus*,*Pleistocene (Equus); Idaho*
*Sagenodus*,*angustus*,*Devonian (Chemung); Pennsylvania*
*Sagenodus*,*copeanus*,*Coal-measures; Kansas*
*Sagenodus*,*dialophus*,*Permian; Texas*
*Sagenodus*,*foliatus*,*Coal-measures; Illinois*
*Sagenodus*,*fossatus*,*Permian; Illinois*
*Sagenodus*,*gurleyanus*,*Permian; Illinois*
*Sagenodus*,*heterolophus*,*Permian; Illinois*
*Sagenodus*,*jugosus*,*Coal-measures; Ohio*
*Sagenodus*,*lacovianus*,*Coal-measures; Illinois*
*Sagenodus*,*occidentalis*,*Coal-measures; Illinois*
*Sagenodus*,*ohionensis*,*Coal-measures; Ohio*
*Sagenodus*,*paucicristatus*,*Permian; Illinois*
*Sagenodus*,*periprion*,*Permian; Texas*
*Sagenodus*,*porrectus*,*Permian; Texas*
*Sagenodus*,*pusillus*,*Permian; Illinois*
*Sagenodus*,*quadratus*,*Coal-measures; Ohio, Illinois*
*Sagenodus*,*quincunciatus*,*Coal-measures; Illinois*
*Sagenodus*,*reticulatus*,*Coal-measures; Illinois*
*Sagenodus*,*serratus*,*Coal-measures; Ohio*
*Sagenodus*,*textilis*,*Coal-measures; Illinois*
*Sagenodus*,*vabasensis*,*Permian; Illinois*
*Sagenodus*,*vinslovii*,*Permian; Illinois*
*Sandalodus*,*angustus*,*Subcarboniferous (Keokuk); Illinois*
*Sandalodus*,*crassus*,*Subcarboniferous; Illinois, Iowa, Missouri, Indiana*
*Sandalodus*,*ellipticus*,*Subcarboniferous (Kinderhook); Iowa*
*Sandalodus*,*minor*,*Subcarboniferous (Keokuk); Illinois, (St. Louis,) Indiana*
*Sandalodus*,*parvulus*,*Subcarboniferous (St. Louis); Illinois, Missouri*
*Sandalodus*,*rhomboideus*,*Subcarboniferous (St. Louis), Illinois, Missouri*
*Saniwa*,*ensidens*,*Eocene (Bridger); Wyoming*
*Saniwa*,*major*,*Eocene (Bridger); Wyoming*
*Sarcolemur*,*crassus*,*Eocene (Wasatch); New Mexico*
*Sarcolemur*,*mentalis*,*Eocene (Wasatch); New Mexico*
*Sarcolemur*,*pygmaeus*,*Eocene (Bridger); Wyoming*
*Sarcothraustes*,*antiquus*,*Eocene (Torrejon); New Mexico*
*Sardinius*,*blackburnii*,*Oligocene?; S. Dakota*
*Sardinius*,*lineatus*,*Cretaceous (Niobrara); S. Dakota*
*Sardinius*,*nasutulus*,*Cretaceous (Niobrara); S. Dakota*
*Sardinius*,*percrassus*,*Cretaceous (Niobrara); S. Dakota*
*Sauripteris*,*taylori*,*Devonian (Catskill); Pennsylvania*
*Saurocephalus*,*arapahovius*,*Cretaceous (Niobrara); Kansas*
*Saurocephalus*,*broadheadi*,*Cretaceous (Niobrara); Kansas*
*Saurocephalus*,*dentatus*,*Cretaceous (Niobrara); Kansas*
*Saurocephalus*,*ferox*,*Cretaceous (Niobrara); Kansas*
*Saurocephalus*,*lanciformis*,*Cretaceous (Niobrara); Nebraska, Kansas*
*Saurocephalus*,*leanus*,*Cretaceous; New Jersey*
*Saurocephalus*,*pamphagus*,*Cretaceous (Niobrara); Kansas*
*Saurocephalus*,*phlebotomus*,*Cretaceous (Niobrara); Kansas*
*Saurocephalus*,*pygmaeus*,*Cretaceous (Niobrara); Kansas*
*Saurocephalus*,*xiphirostris*,*Cretaceous (Niobrara); Kansas*
*Saurocetus*,*gibbesii*,*Eocene; South Carolina*
*Sauropleura*,*digitata*,*Coal-measures; Ohio*
*Sauropleura*,*foveata*,*Coal-measures; Ohio*
*Sauropleura*,*latithorax*,*Coal-measures; Ohio*
*Sauropleura*,*newberryi*,*Coal-measures; Ohio*
*Sauropleura*,*pauciradiata*,*Coal-measures; Ohio*
*Sauropleura*,*scutellata*,*Coal-measures; Ohio*
*Sauropus*,*barrattii*,*Triassic; Connecticut, Massachusetts*
*Sauropus*,*ingens*,*Triassic; New Jersey*
*Scalops*,*sp. indet.*,*Pleistocene; Pennsylvania*
*Scapherpeton*,*excisum*,*Cretaceous (Laramie); Montana*
*Scapherpeton*,*favosum*,*Cretaceous (Laramie); Montana*
*Scapherpeton*,*laticolle*,*Cretaceous (Laramie); Montana*
*Scapherpeton*,*tectum*,*Cretaceous (Laramie); Montana*
*Scaumenacia*,*curta*,*Devonian (Upper); Canada*
*Sciurus*,*ballovianus*,*Miocene (John Day); Oregon*
*Sciurus*,*panolius*,*Pleistocene; Virginia*
*Sciurus*,*relictus*,*Oligocene (White River); Colorado*
*Sciurus*,*vortmani*,*Miocene (John Day): Oregon, Colorado*
*Scolecophagus*,*affinis*,*Pleistocene; Oregon*
*Scylliorhinus*,*gracilis*,*Cretaceous (Greenleaf sandstone); Kansas*
*Scylliorhinus*,*planidens*,*Cretaceous (Greenleaf sandstone); Kansas*
*Scylliorhinus*,*rugosus*,*Cretaceous (Greenleaf sandstone); Kansas*
*Scymnorhinus*,*occidentalis*,*Miocene; California*
*Sebastodes*,*rosae*,*Tertiary; California*
*Selenichnus*,*breviusculus*,*Triassic; Massachusetts*
*Selenichnus*,*falcatus*,*Triassic; Massachusetts*
*Semionotus*,*agassizii*,*Triassic; New Jersey*
*Semionotus*,*alatus*,*Triassic; New Jersey*
*Semionotus*,*braunii*,*Triassic; New Jersey*
*Semionotus*,*elegans*,*Triassic; New Jersey*
*Semionotus*,*fultus*,*Triassic; Massachusetts, Connecticut, New Jersey*
*Semionotus*,*gigas*,*Triassic; New Jersey*
*Semionotus*,*lenticularis*,*Triassic; New Jersey*
*Semionotus*,*lineatus*,*Triassic; New Jersey*
*Semionotus*,*marshii*,*Triassic; Massachusetts*
*Semionotus*,*micropterus*,*Triassic; Connecticut*
*Semionotus*,*minutus*,*Triassic; Connecticut*
*Semionotus*,*modestus*,*Triassic; New Jersey*
*Semionotus*,*ovatus*,*Triassic; Massachusetts, New Jersey*
*Semionotus*,*parvus*,*Triassic; Massachusetts*
*Semionotus*,*robustus*,*Triassic; New Jersey*
*Semionotus*,*tenuiceps*,*Triassic; Massachusetts, Connecticut, New Jersey*
*Shastasaurus*,*pacificus*,*Triassic; California*
*Shepardia*,*palmipes*,*Triassic; Massachusetts*
*Sigmogomphius*,*lecontei*,*Pliocene; California*
*Sillimanius*,*gracilior*,*Triassic; Connecticut*
*Sillimanius*,*tetradactylus*,*Triassic; Massachusetts, Connecticut*
*Siphonocetus*,*clarkianus*,*Miocene; Maryland*
*Siphonocetus*,*expansus*,*Miocene; Virginia, Maryland*
*Siphonocetus*,*priscus*,*Miocene; Virginia*
*Sironectes*,*anguliferus*,*Cretaceous (Niobrara); Kansas*
*Smilerpeton*,*aciedentatum*,*Coal-measures; Nova Scotia*
*Smilodon*,*fatalis*,*Pleistocene; Texas*
*Smilodon*,*floridanus*,*Pleistocene; Florida*
*Spaniodon*,*simus*,*Cretaceous (Niobrara); S. Dakota*
*Sparodus*,*sp. indet.*,*Coal-measures; Nova Scotia*
*Spatula*,*clypeata*,*Recent; North America, Europe, Asia: Pleistocene; Oregon*
*Sphagepoea*,*aciculata*,*Cretaceous; New Jersey*
*Sphenacodon*,*ferox*,*Permian; New Mexico*
*Sphenocoelus*,*uintensis*,*Eocene (Unita); Utah*
*Sphenodus*,*rectidens*,*Cretaceous; North Carolina*
*Sphyraena*,*major*,*Sands of Ashley River; South Carolina*
*Sphyrna*,*gibbesii*,*Eocene; South Carolina, North Carolina*
*Sphyrna*,*lata*,*Tertiary; Virginia: Eocene; South Carolina*
*Sphyrna*,*magna*,*Miocene; Virginia*
*Sphyrna*,*prisca*,*Miocene; Europe, Maryland, New Jersey, North Carolina, South Carolina*
*Spilogale*,*perdicida*,*Pleistocene; Virginia*
*Squalodon*,*atlanticus*,*Miocene; New Jersey, Maryland*
*Squalodon*,*debilis*,*Eocenc; South Carolina*
*Squalodon*,*holmesii*,*Eocene; South Carolina*
*Squalodon*,*modestus*,*Eocene; South Carolina*
*Squalodon*,*pelagius*,*Eocene; South Carolina*
*Squalodon*,*protervus*,*Eocene; South Carolina*
*Squalodon*,*tiedemani*,*Eocene; South Carolina*
*Stagodon*,*nitor*,*Cretaceous (Laramie); Wyoming*
*Stagodon*,*tumidus*,*Cretaceous (Laramie); Wyoming*
*Stagodon*,*validus*,*Cretaceous (Laramie); Wyoming*
*Stegomus*,*arcuatus*,*Triassic; Connecticut*
*Stegosaurus*,*affinis*,*Jurassic; Wyoming*
*Stegosaurus*,*armatus*,*Jurassic; Colorado*
*Stegosaurus*,*discurus*,*Jurassic; Colorado*
*Stegosaurus*,*duplex*,*Jurassic; Wyoming*
*Stegosaurus*,*seeleyanus*,*Jurassic; Colorado*
*Stegosaurus*,*stenops*,*Jurassic; Colorado*
*Stegosaurus*,*sulcatus*,*Jurassic; Colorado*
*Stegosaurus*,*ungulatus*,*Jurassic; Wyoming*
*Stemmatias*,*bicristatus*,*Subcarboniferous (Burlington); Iowa*
*Stemmatias*,*bifurcatus*,*Subcarboniferous (Burlington); Iowa*
*Stemmatias*,*cheiriformis*,*Subcarboniferous (Burlington); Iowa*
*Stemmatias*,*compactus*,*Subcarboniferous (Chester); Illinois*
*Stemmatias*,*keokuk*,*Subcarboniferous (Keokuk); Iowa, Illinois*
*Stemmatias*,*simplex*,*Subcarboniferous (Burlington); Iowa*
*Stemmatias*,*symmetricus*,*Subcarboniferous (Burlington); Iowa*
*Stenacodon*,*rarus*,*Eocene (Bridger); Wyoming*
*Steneofiber*,*gradatus*,*Miocene (John Day); Oregon*
*Steneofiber*,*montanus*,*Oligocene (White River); Montana*
