07246331	Palaeo Ichthyologica. Systematik, Morphologie, Palo%Fkologie, Pala%Fogeographie, Stratigraphie	Munich, Germany	Verlag Friedrich Pfeil.
07259018	Terra Australis	Canberra, ACT, Australia	Department of Prehistory, Research School of Pacific Studies, The Australian National University
07273061	Historical Records of Australian Science	Canberra, Australia	Australian Academy of Science
07330960	Museum Studies Journal	Orinda, CA, USA	John F. Kennedy University, Center for Museum Studies
07345909	Fossils Quarterly	Charlotte, NC, USA	Geotech Archives, Ltd.,
07363907	The Mosasaur. The Journal of the Delaware Valley Paleontological Society	Philadelphia, PA, USA	Delaware Valley Paleontological Society
07366234	Earth Sciences History. Journal of the History of the Earth Sciences Society	Troy, NY, USA	History of the Earth Sciences Society
07374038	Molecular Biology and Evolution.	Chicago, IL, USA	University of Chicago Press
0742390X	Current Ornithology	New York, NY, USA	Plenum Press.
07439547	Journal of Southeast Asian Earth Sciences	Oxford/New York	Pergamon Press
07483007	Cladistics. The International Journal of the Willi Hennig Society	London, England	Academic Press
07506635	Documents des Laboratoires de Ge%Aologie Lyon.	Lyon, France	Universite%A Claude-Bernard Lyon 1, Faculte%A des Sciences, Laboratoires de Ge%Aologie
07533969	Annales de Pale%Aontologie. Paris, France	Masson et Cie	\N
07583818	Bulletin de la Socie%Ate%A des Sciences Naturelles de l'Ouest de la France. N. S. Nantes, France\	 Socie%Ate%A des Sciences Naturelles de l'Ouest de la France	\N	\N
07584113	Bulletin de la Socie%Ate%A d'Histoire Naturelle de Toulouse	Toulouse, France	Universite%A Paul Sabatier Toulouse
0758962X	Guides Arche%Aologiques de la France	Paris, France	Ministe%Cre de la Culture, Imprimerie National
07644450	Comptes Rendus de l'Acade%Amie des Sciences. Se%Arie II: Me%Acanique-Physique-Chimie, Sciences de la Terre et de l'Univers	Paris, France	Gauthier-Villars
07651511	Me%Amoires de la Socie%Ate%A du Boulonnais.	Boulogne sur Mer, France	Socie%Ate%A d'Histoire Naturelle du Boulonnais
07660502	Cahiers de Pale%Aontologie. Travaux de Pale%Aontologie Est-Africaine	Paris, France	Centre National de la Recherche Scientifique
07692218	Me%Amoire de la Section d'Histoire des Sciences et des Techniques	Paris, France	E%Aditions du Comite%A des Travaux Historiques et Scientifiques
07701748	Natuurwetenschappelijk Tijdschrift	Ghent, Belgium	Natuur- en Geneeskundige Vennootschap, V. z. W.
07710488	Revue de Zoologie Africaine	Tervuren, Belgium	Muse%Ae Royal de l'Afrique Centrale
07729464	Bulletin de la Socie%Ate%A Belge de Ge%Aologie = Bulletin van de Belgische Vereniging voor Geologie	Brussels, Belgium	Socie%Ate%A Belge de Ge%Aologie
07767943	Revue de Zoologie Africaine = Journal of African Zoology	Tervuren, Belgium	Muse%Ae Royal de l'Afrique Centrale.
07901763	Irish Journal of Earth Sciences	Dublin, Ireland	Royal Irish Academy
08000395	Polar Research	Oslo, Norway	Norsk Polarinstitutt. 1982
08108889	Memoir of the Association of Australasian Palaeontologists	Sydney, Australia	Association of Australasian Palaeontologists
08120099	Australian Journal of Earth Sciences	Melbourne, etc	Blackwell Scientific Publications for the Geological Society of Australia
08141827	Memoirs of the Museum of Victoria	Melbourne, Australia	Museum of Victoria
08217556	Palaeontographica Canadiana	Calgary and Toronto, Canada	Canadian Society of Petroleum Geologists and Geological Assocication of Canada. 1983-
08226741	NBM News = L'Actualite%A au MNB	Saint John, New Brunswick, Canada	New Brunswick Museum
08240469	Marine Mammal Science	Lawrence, KS, USA	Society for Marine Mammalogy
08700397	Memorias e Noticias -- Universidade de Coimbra, Museu e Laboratorio Mineralogico e Geologico	Coimbra, Portugal	Mus. Lab. Mineral. Geol., Univ. Coimbra. [Simultan. entit: Publicac%Bo%Des].
08831351	Palaios	Tulsa, OK, USA	Society of Economic Paleontologists and Mineralogists.
08923701	Hunteria	Boulder, CO, USA	Societas Palaeontographica Coloradensis
08968381	JIAS. The journal of the Iowa Academy of Science	Cedar Falls, IA, USA	Iowa Academy of Science
08995362	Journal of African Earth Sciences (and the Middle East)	Oxford, etc	Pergamon Press
09167315	Kyu%Nshu%N Daigaku Rigakubu. Kenkyu%N Ho%Nkoku. Chishitsugaku -- Science Reports. Department of Geology, Kyushu University	Fukuoka, Japan	Faculty of Science, Kyu%Nshu%N University.
09304673	Pala%Foklimaforschung	Mainz, Germany	Akademie der Wissenschaften und der Literatur. Stuttgart, New York,  Gustav Fisher Verlag.
0933288X	Archaeopteryx. Jahreszeitschrift der Freunde des Jura-Museum Eichsta%Ftt.	Eichsta%Ftt, Germany	Freunde des Jura-Museum.
09351221	European Journal of Mineralogy	Stuttgart, Germany	Schweizerbart'sche Verlagsbuchhandlung
09528369	Journal of Zoology. Proceedings of the Zoological Society of London	London, England	Academic Press
09541020	Antarctic Science	Oxford, London, etc.	Blackwell Scientific Publications.
09544879	Terra Nova. Official Journal of the European Union of Geosciences	Oxford, England	Blackwell Scientific Publications
09700951	Journal of Himalayan Geology	Dehra Dun, India	Journal of Himalayan Geology
09701354	Indian Journal of Geology	Calcutta, India	The Geological, Mining and Metallurgical Society of India
0970261X	Gondwana Geological Magazine	Nagpur, India	The Gondwana Geological Society
09823816	Hercynica	Rennes, Frence	Socie%Ate%A Ge%Aologique et Mine%Aralogique de Bretagne
10002383	Diqu Kexue -- Zhongguo Dizhi Daxue Xuebao. Earth Science -- Journal of China University of Geosciences	Wuhan, China	China University of Geosciences
10003118	Gu Jizhui Dongwu Xuebao = Vertebrata PalAsiatica [= Ku Chi-chui Tung-wu Hsu%Feh-pao = Journal of Ancient Vertebrates]	Beijing, China	Academia Sinica, IVPP
10003134	Zhongguo Kexue [= Chung-kuo K'o-hsu%Feh, = Chinese Science] -- Scientia Sinica. B Ji (Huaxue Shengwuxue Nongxue Yixue Dixue). (Chinese Edition)	Beijing, China	Zhongguo Kexue Yuan Zhuban
10003193	Renleixue Xuebao [=Jen-lei-hsu%Feh Hsu%Feh-pao, =Anthropology Journal] = Acta Anthropologica Sinica. (Acad. Sinica Inst. of Vert. Paleontol. and Paleoanthro.)	Beijing, China	Kexue Chubanshe
1001652X	Science in China (Scientia Sinica). Series B. Chemistry, Life Sciences and Earth Sciences. (English Edition)	Beijing, China	Academia Scinica
10406182	Quaternary International. Journal of the International Union for Quaternary Research	Oxford, New York, etc.	Pergamon Press
10420940	Ichnos. An international journal for plant and animal traces	New York, NY, USA	Harwood Academic Publishers
10468390	University of Kansas Paleontological Contributions. New Series	Lawrence, KS, USA	The University of Kansas Paleontological Institute
10468641	Environment West	San Diego, CA, USA	San Diego Natural History Museum.
10635157	Systematic Biology	Washington, DC, USA	Society of Systematic Biologists
11050004	Annales Ge%Aologiques des Pays Helle%Aniques	Athens, Greece	De%Apartement des Sciences de la Terre de l'Universite%A
11206365	Atti della Accademia Nazionale dei Lincei, Memorie Lincei. Classe di Scienze Fisiche, Matematiche e Naturali. Serie IX	Rome, Italy	Accademia Nazionale dei Lincei.
11422904	Quaternaire. Bulletin de l'Association Franc%Baise pour l'E%Atude du Quaternaire. International Journal of the French Quaternary Association	Paris	Maison de Ge%Aologie
11830298	Canadian Paleontology Conference	Vancouver, BC, Canada	Geological Association of Canada
12205656	Romanian Journal of Paleontology	Bucharest, Romania	Geological Institute of Romania
12434442	Me%Amoires du Muse%Aum National d'Histoire Naturelle	Paris, France	Muse%Aum National d'Histoire Naturelle
31KDA7	Modern Quaternary Research in Southeast Asia	Rotterdam, The Netherlands	A. A. Balkema
34ZLAP	Actas del Congreso Argentino de Paleontologi%Aa y Bioestratigrafi%Aa	[Buenos Aires], Argentina	Asociacio%An Paleontolo%Agica Argentina
6532447X	E%Atudes Quaternaires Languedociennes	Vauvert, France	Centre de Recherches et de Documentation Pre%Ahistoriques du Gard, Laboratoire de Pre%Ahistoroire de Vauvert
7188712X	Cadernos Universita%Arios.	Ponta Grossa, Brazil	Universidade Estadual de Ponta Grossa
8755724X	National Geographic Research	Washington, DC, USA	National Geographic Society
8755898X	Current Research in the Pleistocene	Orono, ME, USA	Center for the Study of Early Man, University of Maine
87566362	Dolphin Log	Los Angeles, CA, USA	The Cousteau Society
AAGCA4	Atti della Accademia Gioenia di Scienze Naturali in Catania	Catania, Italy	Accademia Gioenia di Scienze Naturale in Catania
ASGVAH	Archives des Sciences	Geneva, Switzerland	Socie%Ate%A de Physique et d'Histoire Naturelle de Gene%Cve.
BCSAAF	Bulletin de la Classe des Sciences, Acade%Amie Royale de Belgique. 5e se%Arie	Brussels, Belgium	Acade%Amie Royale de Belgique
BGBPA3	Bulletin d'Information des Ge%Aologues du Bassin de Paris	Paris, France	Laboratoire de Ge%Aologie des Bassins Se%Adimentaires, Universite%A de Paris
BHNAAP	Bulletin de la Socie%Ate%A d'Histoire Naturelle de l'Afrique du Nord	Algiers, Algeria	Universite%A d'Alger, Faculte%A des Sciences.
BNFSBE	Beitra%Fge zur Naturkundlichen Forschung in Su%Fdwestdeutschland, Beiheft. Landessammlungen fu%Fr Naturkunde Karlsruhe	Karlsruhe, FRG	.
BSANA8	Bulletins et Me%Amoires de la Socie%Ate%A d'Anthropologie de Paris. XIIe Serie	Paris, France	Socie%Ate%A d'Anthropologie de Paris, Muse%Ae de l'Homme
BSCGAV	Alsace-Lorraine, Service de la Carte Ge%Aologique, Bulletin	Strasbourg, France	Alsace-Lorraine, Service de la Carte Ge%Aologique
BUCDA2	Georgia Academy of Science -- Bulletin	Atlanta, GA, USA	The Georgia Academy of Science
BUGMAF	Geological Society of America Bulletin. Part II [microfiche]	Boulder, CO, USA	Geological Society of America
CFAMBS	Memoirs of the California Academy of Sciences	San Francisco, CA, USA	California Academy of Sciences
CGBGAL	Anais do Congresso Brasileiro de Geologia	Sa%Eo Paulo, Brazil	Sociedade Brasileira de Geologia
CKKKD7	Zhongguo Kexueyuan, Gu Jizhui Dongwu yu Gu Renlei Yanjusuo, Jikan = Memoirs of the Inst. of Vert. Paleontol. and Paleoanthropol., Acad. Sinica	Beijing, China	Acad. Sinica, IVPP
CLPAB7	Col-Pa -- Coloquios de la Ca%Atedra de Paleontologi%Aa	Madrid, Spain	Universidad de Madrid, Facultad de Ciencias
CNGBAC	Bulletin -- Connecticut State Geological and Natural History Survey	Hartford, CT, USA	State Geological and Natural History Survey of Connecticut
CPMHA6	Comunicaciones Paleontolo%Agicas del Museo de Historia Natural de Montevideo	Montevideo, Uruguay	Museo Nacional de Historia Natural.
CPMYAN	Contributions to Primatology	Basel, Switzerland	S. Karger
CRPGAW	Compte Rendu des Se%Aances de la Socie%Ate%A de Physique et d'Histoire Naturelle de Gene%Cve (Ser. 2)	Geneva, Switzerland	Socie%Ate%A de Physique et d'Histoire Naturelle
CUESAY	Cuadernos de Espeleologi%Aa	Santander, Spain	Publicaciones del Patronato de las Cuevas Prehisto%Aricas de la Provincia de Santander
DBGGAM	Dopovidi Akademii%F Nauk Ukrai%Fns'koi%F RSR. Seriya B. Heolohiya, Heofizika, Khimiya ta Biolohiya	Kiev, USSR	Vydavnytstvo ``Naukova Dumka''
DSIGAF	Da%Rri de Seama%R ale S%Bedint%Belor = Comptes Rendus des Se%Aances, Institutul de Geologie s%Bi Geofizica%R	Bucharest, Romania	Inst. de Geologie s%Bi Geofizica
DSSGDY	Da%Rri de Seama%R ale S%Bedint%Belor = Comptes Rendus des Se%Aances, Institutul de Geologie s%Bi Geofizica%R	Bucharest, Romania	Inst. de Geologie s%Bi Geofizica
EQUPDY	E%Atudes Quaternaires. Ge%Aologie, Pale%Aontologie, Pre%Ahistoire. Me%Amoire	Marseilles, France	E%Adit. du Laboratoire de Pale%Aontologie Humaine et de Pre%Ahistoire, Univ. de Provence.
EXBIE2	Experimental Biology. Environmental and Sensory Aspects	Berlin, FRG	Springer Verlag
FCANDB	Fossilium Catalogus. I. Animalia	Amsterdam, The Netherlands	Kugler Publications
FHCYAI	Folia Histochemica et Cytochemica	Krako%Aw, Poland	Polish Histochemical and Cytochemical Society
FLDGAV	Fieldiana, Geology	Chicago, IL, USA	Field Museum of Natural History
FLDZAK	Fieldiana, Zoology	Chicago, IL, USA	Field Museum of Natural History
GEOBAX	Geologie. Zeitschrift fu%Fr das Gesamtgebiet der Geologischen Wissenschaften. (Deutsche Gesellschaft fu%Fr Geologischen Wissenschaften)	Berlin, GDR	Akademie Verlag
GKGSDL	Kansas Geological Survey Guidebook Series	Lawrence, KS, USA	Kansas Geological Survey, University of Kansas
GSIMBX	Miscellaneous Publication -- Geological Survey of India	Calcutta, India	Geological Survey of India.
IAACAS	Contribucio%An del Instituto Anta%Artico Argentino	Buenos Aires, Argentina	Direccio%An Nacional del Anta%Artico
IGABBY	International Geological Congress, Abstracts = Congre%Cs Ge%Aologique Internationale, Re%Asumes	.	.
IGCGAO	International Geological Congress, Proceedings = Congre%Cs Ge%Aologique Internationale, Programme	.	.
IPPBB2	Boletin Informativo -- Barcelona, Instituto Provincial de Paleontologi%Aa	Sabadell, Spain	Instituto Provincial de Paleontologi%Aa de Sabadell.
ISNBAC	Bulletin de l'Institut Royal des Sciences Naturelles de Belgique	Brussels, Belgium	Institut Royal des Sciences Naturelles
JIGSB4	Journal of the Indian Geoscience Association	Hyderabad, India	Indian Geoscience Association, Geology Department, Osmania University
JLJGD6	Jahresbericht -- Landesmuseum Joanneum (Neue Folge)	Graz, Austria	Steierma%Frkisches Landesmuseum Joanneum
KMNHAA	University of Kansas Museum of Natural History, Publications	Lawrence, KS, USA	The University of Kansas
LGMEAX	Leidse Geologische Mededelingen	Leiden, The Netherlands	Geologisch Instituut, Rijksuniversiteit de Leiden -- Rijksmuseum van Geologie en Mineralogie, Leiden
MCGAA8	Alsace-Lorraine, Service de la Carte Ge%Aologique, Me%Amoires	Strasbourg, France	Alsace-Lorraine, Service de la Carte Ge%Aologique.
MMGTAX	Mitteilungen des Museums fu%Fr Bergbau, Geologie und Technik am Landesmuseum ``Joanneum'' Graz	Graz, Austria	Landesmuseum ``Joanneum''
MSDIDU	Memorie per Servire alla Descrizione della Carta Geologica d'Italia	Rome, Italy	Servizio Geologico Nazionale
MTIEDG	Me%Amoires et Travaux de l'Institut de Montpellier de l'E%Acole Pratique des Hautes E%Atudes	Montpellier, France	E%Acole Pratique des Hautes E%Atudes
NDNTAG	Transactions of the Natural History Society of Northumberland, Durham and Newcastle-Upon-Tyne (New Series)	Newcastle-Upon-Tyne, England	The Hancock Museum
ORBIAW	Ore Bin	Portland, OR, USA	Oregon Department of Geology and Mineral Industries
PACODI	Pale%Aobiologie Continentale	Montpellier, France	Universite%A des Sciences et Techniques du Languedoc
PBMND4	British Museum (Natural History), Palaeontology Leaflet	London, England	British Museum (Natural History)
PKGMAV	Memoirs of the Geological Survey of Pakistan	Karachi, Pakistan	Geological Survey of Pakistan
PLBPDP	Paleolimnology of Lake Biwa and the Japanese Pleistocene	Otsu, Japan	Kyoto University, Otsu Hydrobiological Station
PLEABR	Palaeoecology of Africa and the Surrounding Islands and Antarctica	Rotterdam, The Netherlands	A. A. Balkema
PLIDBM	Memoirs of the Geological Survey of India. Palaeontologia Indica, New Series	Calcutta, India	Geological Survey of India
PUFGDD	Pesquisas (Universidade Federal do Rio Grande do Sul, Instituto de Geocie%Dncias)	Porto Allegre, Brazil	Universidade Federal do Rio Grande do Sul, Instituto de Geocie%Dncias.
QUARDW	Quarta%Frpala%Fontologie. Abhandlungen und Berichte des Instituts fu%Fr Quarta%Frpala%Fontologie Weimar	Berlin, Germany	Akademie-Verlag
RASTCW	Re%Aunion Annuelle des Sciences de la Terre [Programme et Re%Asume%As]	Paris, France	Socie%Ate%A Ge%Aologique de France
RIGPBF	Pesquisas (Universidade Federal do Rio Grande do Sul, Instituto de Geocie%Dncias)	Porto Allegre, Brazil	Universidade Federal do Rio Grande do Sul, Instituto de Geocie%Dncias
SBSWAN	Speleologia	Warsaw, Poland	Polskie Towarzystwo Turystyczno-Krajoznawcze Zarza%Kd Gl%So%Awny, Komisja Speleologii.
SCPLCI	Special Publications -- Southern California Paleontological Society	Los Angeles, CA, USA	Southern California Paleontological Society
SDGRAU	Report of Investigations -- South Dakota Geological Survey	Vermillion, SD, USA	South Dakota Geological Survey
SGSPD6	Special Publication -- Saskatchewan Geological Society	Regina, SK, Canada	Saskatchewan Geological Society.
SGUSBN	Studia Geolo%Agica	Salamanca, Spain	Universidad de Salamanca
SPIZAC	Poeyana	La Habana, Cuba	Instituto de Zoologia, Academia de Ciencias de Cuba
SRNGAS	Staringia	Oldenzaal, The Netherlands	Nederlandse Geologische Vereiniging
SUGMBX	Studia Universitatis Babes%B-Bolyai. Series Geologia-Mineralogia	Cluj, Romania	Universitatea Babes%B-Bolyai.
TEBIDX	Tebiwa -- Miscellaneous Papers of the Idaho State University Museum of Natural History	Pocatello, ID, USA	Idaho Museum of Natural History
TNASBH	Transactions of the Nebraska Academy of Sciences	Lincoln, NE, USA	Nebraska Academy of Sciences
TVGEAQ	Trudy Vsesoyuznogo Nauchno-Issledovatel'skogo Geologo-Razvedochnogo Instituta (VSEGEI)	Leningrad, USSR	Ministerstvo Geologii SSSR
UASPAH	Proceedings of the Utah Academy of Sciences, Arts, and Letters	Salt Lake City, UT, USA	Utah Academy of Sciences, Arts, and Letters.
ZRGIA8	Zbornik Radova, Srpska Akademija Nauka, Geolos%Jki Institut	Belgrade, Yugoslavia	Srpska Akademija Nauka
